Date,Open,High,Low,Close,Adj Close,Volume
2021-06-15,2530.43994140625,2537.239990234375,2512.969970703125,2520.659912109375,2520.659912109375,1109100.0
2021-06-16,2524.949951171875,2530.469970703125,2482.9990234375,2513.929931640625,2513.929931640625,1315800.0
2021-06-17,2510.4599609375,2543.929931640625,2510.300048828125,2527.419921875,2527.419921875,1287800.0
2021-06-18,2514.110107421875,2527.780029296875,2492.06005859375,2511.35009765625,2511.35009765625,2665300.0
2021-06-21,2514.800048828125,2540.735107421875,2502.68505859375,2529.10009765625,2529.10009765625,1312800.0
2021-06-22,2529.0,2545.39990234375,2520.530029296875,2539.989990234375,2539.989990234375,1049200.0
2021-06-23,2531.0,2555.919921875,2525.0400390625,2529.22998046875,2529.22998046875,984700.0
2021-06-24,2541.070068359375,2550.7099609375,2539.199951171875,2545.639892578125,2545.639892578125,946700.0
2021-06-25,2539.139892578125,2550.10009765625,2528.8798828125,2539.89990234375,2539.89990234375,1674200.0
2021-06-28,2540.0,2546.739990234375,2519.47607421875,2536.389892578125,2536.389892578125,1405500.0
2021-06-29,2535.449951171875,2540.0,2508.739990234375,2520.3701171875,2520.3701171875,1047500.0
2021-06-30,2513.071044921875,2516.0,2495.14990234375,2506.320068359375,2506.320068359375,1200300.0
2021-07-01,2496.9951171875,2529.25,2496.9951171875,2527.3701171875,2527.3701171875,856000.0
2021-07-02,2536.7900390625,2576.9599609375,2535.3798828125,2574.3798828125,2574.3798828125,1058000.0
2021-07-06,2588.989990234375,2597.68994140625,2568.179931640625,2595.419921875,2595.419921875,1067500.0
2021-07-07,2606.820068359375,2612.798095703125,2595.199951171875,2601.550048828125,2601.550048828125,834000.0
2021-07-08,2565.0,2600.64990234375,2560.800048828125,2583.5400390625,2583.5400390625,989000.0
2021-07-09,2578.889892578125,2596.989990234375,2578.8701171875,2591.489990234375,2591.489990234375,755300.0
2021-07-12,2596.669921875,2615.39990234375,2592.0,2611.280029296875,2611.280029296875,847200.0
2021-07-13,2617.6298828125,2640.840087890625,2612.739990234375,2619.889892578125,2619.889892578125,830900.0
2021-07-14,2638.030029296875,2659.919921875,2637.9599609375,2641.64990234375,2641.64990234375,895600.0
2021-07-15,2650.0,2651.89990234375,2611.9599609375,2625.330078125,2625.330078125,829300.0
2021-07-16,2632.820068359375,2643.659912109375,2616.429931640625,2636.909912109375,2636.909912109375,742800.0
2021-07-19,2623.110107421875,2624.93994140625,2570.739990234375,2585.080078125,2585.080078125,1285500.0
2021-07-20,2600.080078125,2640.027099609375,2583.76806640625,2622.030029296875,2622.030029296875,954200.0
2021-07-21,2615.739990234375,2652.344970703125,2612.030029296875,2652.010009765625,2652.010009765625,737100.0
2021-07-22,2653.0,2670.090087890625,2648.0,2666.570068359375,2666.570068359375,680400.0
2021-07-23,2705.199951171875,2776.169921875,2694.010009765625,2756.320068359375,2756.320068359375,1318900.0
2021-07-26,2765.0,2794.260009765625,2753.02001953125,2792.889892578125,2792.889892578125,1152600.0
2021-07-27,2800.219970703125,2800.219970703125,2702.0,2735.929931640625,2735.929931640625,2108200.0
2021-07-28,2771.239990234375,2793.52001953125,2727.0,2727.6298828125,2727.6298828125,2734400.0
2021-07-29,2727.612060546875,2743.030029296875,2722.760009765625,2730.81005859375,2730.81005859375,964200.0
2021-07-30,2710.219970703125,2715.427001953125,2696.283935546875,2704.419921875,2704.419921875,1196600.0
2021-08-02,2709.68994140625,2720.409912109375,2693.389892578125,2719.7900390625,2719.7900390625,1007000.0
2021-08-03,2720.0,2726.7099609375,2683.669921875,2725.60009765625,2725.60009765625,953200.0
2021-08-04,2724.989990234375,2730.760009765625,2708.300048828125,2720.570068359375,2720.570068359375,826400.0
2021-08-05,2720.570068359375,2739.0,2712.0,2738.800048828125,2738.800048828125,593300.0
2021-08-06,2725.89990234375,2741.60107421875,2720.929931640625,2740.719970703125,2740.719970703125,678000.0
2021-08-09,2738.97998046875,2766.429931640625,2728.574951171875,2760.0400390625,2760.0400390625,618700.0
2021-08-10,2761.590087890625,2771.030029296875,2744.530029296875,2761.929931640625,2761.929931640625,801700.0
2021-08-11,2765.659912109375,2776.955078125,2747.0,2753.7900390625,2753.7900390625,760200.0
2021-08-12,2754.260009765625,2768.360107421875,2735.580078125,2767.7900390625,2767.7900390625,732300.0
2021-08-13,2767.14990234375,2773.47998046875,2760.10009765625,2768.1201171875,2768.1201171875,628600.0
2021-08-16,2760.0,2779.81005859375,2723.31494140625,2778.320068359375,2778.320068359375,902000.0
2021-08-17,2763.820068359375,2774.3701171875,2735.75,2746.010009765625,2746.010009765625,1063600.0
2021-08-18,2742.31005859375,2765.8798828125,2728.419921875,2731.39990234375,2731.39990234375,746700.0
2021-08-19,2709.35009765625,2749.0400390625,2707.1201171875,2738.27001953125,2738.27001953125,914800.0
2021-08-20,2741.659912109375,2772.2900390625,2729.340087890625,2768.739990234375,2768.739990234375,778200.0
2021-08-23,2779.969970703125,2843.5400390625,2774.958984375,2821.989990234375,2821.989990234375,1054500.0
2021-08-24,2830.8701171875,2860.14990234375,2827.070068359375,2847.969970703125,2847.969970703125,756300.0
2021-08-25,2857.659912109375,2866.260009765625,2848.7900390625,2859.0,2859.0,641900.0
2021-08-26,2852.3701171875,2862.696044921875,2841.830078125,2842.4599609375,2842.4599609375,746100.0
2021-08-27,2842.25,2900.219970703125,2840.39990234375,2891.010009765625,2891.010009765625,1228100.0
2021-08-30,2894.090087890625,2929.7900390625,2892.0,2909.389892578125,2909.389892578125,845800.0
2021-08-31,2917.68994140625,2922.239990234375,2900.0,2909.239990234375,2909.239990234375,1337800.0
2021-09-01,2913.0,2936.409912109375,2912.2900390625,2916.840087890625,2916.840087890625,791200.0
2021-09-02,2918.989990234375,2926.5,2882.1298828125,2884.3798828125,2884.3798828125,1092200.0
2021-09-03,2882.919921875,2907.5400390625,2870.10009765625,2895.5,2895.5,955200.0
2021-09-07,2894.989990234375,2916.47998046875,2890.820068359375,2910.3798828125,2910.3798828125,758500.0
2021-09-08,2907.8701171875,2911.02001953125,2884.0,2897.669921875,2897.669921875,774300.0
2021-09-09,2897.669921875,2913.389892578125,2888.679931640625,2898.27001953125,2898.27001953125,739900.0
2021-09-10,2908.8701171875,2920.3798828125,2834.830078125,2838.419921875,2838.419921875,1643500.0
2021-09-13,2864.02001953125,2883.820068359375,2845.64990234375,2869.300048828125,2869.300048828125,1008800.0
2021-09-14,2883.219970703125,2894.550048828125,2858.110107421875,2868.1201171875,2868.1201171875,945800.0
2021-09-15,2875.179931640625,2911.6298828125,2845.1201171875,2904.1201171875,2904.1201171875,1032400.0
2021-09-16,2902.419921875,2904.0,2868.326904296875,2887.469970703125,2887.469970703125,1014600.0
2021-09-17,2875.969970703125,2884.989990234375,2821.22998046875,2829.27001953125,2829.27001953125,3002000.0
2021-09-20,2780.00390625,2787.25,2741.06005859375,2780.340087890625,2780.340087890625,1745900.0
2021-09-21,2802.340087890625,2816.23193359375,2778.110107421875,2792.929931640625,2792.929931640625,906500.0
2021-09-22,2801.010009765625,2831.669921875,2789.43505859375,2818.77001953125,2818.77001953125,1103400.0
2021-09-23,2832.18994140625,2845.049072265625,2821.929931640625,2836.530029296875,2836.530029296875,863600.0
2021-09-24,2818.919921875,2858.070068359375,2817.010009765625,2852.659912109375,2852.659912109375,747500.0
2021-09-27,2831.7099609375,2850.0,2810.0,2830.02001953125,2830.02001953125,942200.0
2021-09-28,2781.77001953125,2792.1298828125,2714.0,2723.679931640625,2723.679931640625,2109500.0
2021-09-29,2742.194091796875,2747.969970703125,2685.0,2690.419921875,2690.419921875,1316900.0
2021-09-30,2686.5,2711.800048828125,2660.0,2665.31005859375,2665.31005859375,1764700.0
2021-10-01,2671.090087890625,2741.419921875,2667.550048828125,2729.25,2729.25,1419400.0
2021-10-04,2713.989990234375,2714.0,2623.330078125,2675.300048828125,2675.300048828125,1576500.0
2021-10-05,2680.0,2747.239990234375,2680.0,2723.5400390625,2723.5400390625,1206300.0
2021-10-06,2692.510009765625,2757.0400390625,2689.72998046875,2747.080078125,2747.080078125,988200.0
2021-10-07,2777.260009765625,2803.089111328125,2771.260009765625,2783.7099609375,2783.7099609375,912500.0
2021-10-08,2798.1201171875,2806.340087890625,2788.5869140625,2801.1201171875,2801.1201171875,946200.0
2021-10-11,2796.0,2815.27294921875,2776.1298828125,2776.949951171875,2776.949951171875,829200.0
2021-10-12,2792.75,2793.89990234375,2725.0,2734.260009765625,2734.260009765625,1126800.0
2021-10-13,2755.0,2771.0,2739.530029296875,2758.0,2758.0,819000.0
2021-10-14,2799.0400390625,2833.030029296875,2786.780029296875,2828.239990234375,2828.239990234375,1071300.0
2021-10-15,2844.0,2844.0,2821.2900390625,2833.5,2833.5,1062500.0
2021-10-18,2824.27001953125,2859.97509765625,2824.27001953125,2859.2099609375,2859.2099609375,828200.0
2021-10-19,2865.830078125,2882.139892578125,2861.919921875,2876.43994140625,2876.43994140625,765800.0
2021-10-20,2884.449951171875,2884.955078125,2838.239990234375,2848.300048828125,2848.300048828125,897000.0
2021-10-21,2843.840087890625,2856.989990234375,2832.739990234375,2855.610107421875,2855.610107421875,742500.0
2021-10-22,2807.02001953125,2831.169921875,2743.409912109375,2772.5,2772.5,1509100.0
2021-10-25,2776.2099609375,2784.115966796875,2734.969970703125,2775.4599609375,2775.4599609375,1054100.0
2021-10-26,2812.1201171875,2816.7900390625,2780.110107421875,2793.43994140625,2793.43994140625,1412900.0
2021-10-27,2798.050048828125,2982.360107421875,2798.050048828125,2928.550048828125,2928.550048828125,2592500.0
2021-10-28,2945.97998046875,2948.489990234375,2895.27001953125,2922.580078125,2922.580078125,1620900.0
2021-10-29,2910.39990234375,2972.260009765625,2903.330078125,2965.409912109375,2965.409912109375,1447700.0
2021-11-01,2963.300048828125,2967.989990234375,2871.590087890625,2875.47998046875,2875.47998046875,1613600.0
2021-11-02,2896.18798828125,2938.409912109375,2892.820068359375,2917.260009765625,2917.260009765625,1057500.0
2021-11-03,2925.5,2938.2099609375,2901.070068359375,2935.800048828125,2935.800048828125,894300.0
2021-11-04,2944.0,2999.0,2932.699951171875,2973.659912109375,2973.659912109375,1235000.0
2021-11-05,2987.070068359375,3011.4150390625,2973.0400390625,2984.820068359375,2984.820068359375,1019700.0
2021-11-08,3000.0,3020.68994140625,2982.39990234375,2987.030029296875,2987.030029296875,919400.0
2021-11-09,2994.919921875,3007.570068359375,2950.139892578125,2984.969970703125,2984.969970703125,843800.0
2021-11-10,2960.195068359375,2974.0,2906.5,2932.52001953125,2932.52001953125,1135400.0
2021-11-11,2942.139892578125,2970.044921875,2933.889892578125,2934.9599609375,2934.9599609375,623200.0
2021-11-12,2956.6298828125,2997.18994140625,2929.080078125,2992.909912109375,2992.909912109375,852000.0
2021-11-15,3000.0,3009.5400390625,2973.050048828125,2987.760009765625,2987.760009765625,812400.0
2021-11-16,2983.409912109375,2996.64990234375,2967.0,2981.52001953125,2981.52001953125,862700.0
2021-11-17,2984.580078125,2992.52001953125,2971.260009765625,2981.239990234375,2981.239990234375,764500.0
2021-11-18,2982.919921875,3032.199951171875,2979.969970703125,3014.179931640625,3014.179931640625,1332900.0
2021-11-19,3020.0,3037.0,2997.75,2999.050048828125,2999.050048828125,988300.0
2021-11-22,3002.8349609375,3014.889892578125,2940.110107421875,2941.570068359375,2941.570068359375,1230400.0
2021-11-23,2942.260009765625,2953.8798828125,2897.7900390625,2935.139892578125,2935.139892578125,906300.0
2021-11-24,2927.0,2940.0,2903.97998046875,2934.35009765625,2934.35009765625,823200.0
2021-11-26,2900.31005859375,2905.93994140625,2849.7099609375,2856.1201171875,2856.1201171875,849600.0
2021-11-29,2885.969970703125,2937.239990234375,2885.969970703125,2922.280029296875,2922.280029296875,1312500.0
2021-11-30,,,,,,
